income_per_credit_line,loan_purpose_house,loan_purpose_credit_card,inquiries_last_12m,term,num_total_cc_accounts,months_since_last_credit_inquiry,num_open_cc_accounts,open_credit_lines,num_satisfactory_accounts,loan_amount,application_type_joint
2292.3076923076924,0,0,4,60,23,3.0,18,22,22,20000,0
14857.142857142857,1,0,0,60,3,-1.0,2,3,3,30000,0
6230.7692307692305,0,0,8,36,36,2.0,22,30,30,17500,0
1111.111111111111,0,1,3,36,27,2.0,18,19,19,25000,0
5227.272727272727,0,0,0,36,16,-1.0,11,14,14,40000,1
6600.0,0,0,1,60,3,0.0,2,4,4,30000,0
1120.6896551724137,0,0,1,36,38,4.0,15,16,16,10000,0
1845.6,0,1,0,36,6,-1.0,5,13,13,4000,0
1091.304347826087,0,0,0,36,8,18.0,3,13,13,3700,0
702.1276595744681,0,0,3,36,45,8.0,23,23,22,5000,0
9000.0,0,0,5,60,5,2.0,4,6,6,32000,1
5914.285714285715,0,0,0,36,21,20.0,13,18,18,40000,1
6666.666666666667,0,0,2,36,6,10.0,5,7,7,10000,0
4000.0,0,0,0,36,16,20.0,7,12,12,10000,0
3052.6315789473683,0,0,4,36,18,8.0,14,18,18,24000,1
10151.515151515152,0,0,5,60,23,2.0,6,9,9,14000,1
2608.695652173913,0,0,1,36,8,1.0,3,7,7,9000,1
3870.967741935484,0,0,4,36,20,4.0,3,5,5,18000,1
2608.695652173913,0,0,0,60,6,-1.0,3,7,7,36000,0
2478.2608695652175,0,0,0,36,17,19.0,8,12,12,25000,0
5384.615384615385,0,0,1,60,10,8.0,5,6,6,25000,1
7818.181818181818,0,0,0,36,7,17.0,7,10,10,11200,1
2789.4736842105262,0,0,6,36,13,4.0,7,9,9,5000,0
3095.2380952380954,0,0,8,60,18,3.0,15,22,22,40000,0
2550.0,0,0,1,36,14,8.0,4,6,6,17000,0
1739.1304347826087,0,0,1,36,8,3.0,6,10,10,7500,0
1054.054054054054,0,0,3,36,23,3.0,8,15,15,4075,1
1739.1304347826087,0,0,6,36,20,4.0,10,15,15,15000,0
1857.142857142857,0,0,1,36,13,4.0,7,11,11,1200,0
1941.1764705882354,0,0,2,36,32,3.0,21,23,23,22000,0
3263.157894736842,0,0,0,36,29,-1.0,20,22,22,40000,0
10500.0,0,1,0,36,4,14.0,2,4,4,40000,0
6650.0,0,0,0,36,5,18.0,3,4,4,3000,0
3333.3333333333335,0,1,1,36,18,9.0,3,13,13,17000,0
7250.0,0,0,1,36,7,1.0,3,5,5,7200,1
11333.333333333334,0,0,1,60,8,11.0,6,10,10,22000,0
5000.0,1,0,3,36,15,9.0,9,11,11,35000,0
5000.0,0,0,1,36,4,2.0,4,4,4,3500,0
2666.6470588235293,0,1,1,36,29,4.0,22,23,23,15000,0
891.8918918918919,0,1,3,36,27,2.0,14,18,18,1000,0
3250.0,0,0,0,36,11,17.0,8,16,16,33000,0
3214.285714285714,0,0,4,36,8,8.0,7,20,20,8400,0
5208.333333333333,0,0,7,36,8,2.0,5,9,9,20000,0
7647.058823529412,1,0,1,36,31,4.0,16,17,17,35000,0
3054.054054054054,0,1,3,36,23,7.0,12,15,15,9975,1
3000.0,0,1,0,36,12,-1.0,8,13,13,13000,1
1796.3636363636363,0,0,2,60,16,6.0,9,20,20,33900,0
7857.142857142857,0,0,1,36,7,10.0,5,9,9,10000,0
1893.75,0,1,0,60,18,-1.0,14,20,20,24000,0
2402.186046511628,0,1,1,36,19,5.0,12,16,16,15000,0
2529.4117647058824,0,1,1,36,15,11.0,11,12,12,12000,0
5089.285714285715,0,1,6,60,12,2.0,5,8,8,16800,1
1768.421052631579,0,1,5,36,8,1.0,3,10,10,4800,0
3607.1428571428573,0,1,1,36,15,4.0,7,9,9,15000,1
1170.7317073170732,0,0,0,60,23,13.0,11,25,23,25000,0
5733.333333333333,0,1,5,60,8,7.0,5,8,8,24000,1
1937.5,0,0,0,60,18,-1.0,15,18,18,23000,0
10657.142857142857,0,0,2,36,2,0.0,1,3,3,20000,0
8785.714285714286,0,0,0,36,3,-1.0,2,4,4,5000,0
2637.5,0,0,2,36,31,5.0,27,28,28,15000,0
8482.142857142857,0,0,1,36,23,6.0,15,20,20,40000,1
1818.1818181818182,0,0,1,36,32,5.0,25,25,25,20000,0
4954.545454545455,0,1,3,36,9,3.0,7,10,10,15200,0
22615.384615384617,0,0,1,60,14,11.0,5,12,12,40000,1
3678.5714285714284,0,0,2,36,17,10.0,6,7,7,4800,0
3620.689655172414,0,0,0,36,15,20.0,2,4,4,7500,0
7058.823529411765,0,0,0,60,12,13.0,5,8,8,28000,0
8421.052631578947,0,0,1,60,14,3.0,11,13,13,12800,0
5465.116279069767,0,0,4,36,24,1.0,11,14,14,8400,1
7758.620689655172,0,0,1,36,19,4.0,11,19,19,35000,0
3666.6666666666665,0,0,0,60,4,-1.0,3,9,9,35000,1
3333.3333333333335,0,0,4,36,8,5.0,6,7,7,17600,0
4621.739130434783,0,0,1,60,9,3.0,6,11,11,18000,1
5454.545454545455,0,0,1,36,10,12.0,8,9,9,1800,0
1942.857142857143,0,0,4,36,20,2.0,11,13,13,10000,0
4800.0,0,0,0,36,7,-1.0,7,8,8,5000,0
2857.1428571428573,0,0,1,36,25,11.0,13,17,17,10000,0
4333.333333333333,0,0,0,36,11,-1.0,8,10,10,6000,0
2125.0,0,0,3,60,16,2.0,11,15,15,30000,0
3608.4966666666664,0,0,1,36,28,0.0,22,23,23,21000,0
6800.0,0,1,1,36,5,11.0,5,14,14,9000,0
8421.052631578947,0,1,0,36,12,14.0,7,9,9,10000,0
3333.3333333333335,0,1,3,36,19,0.0,8,15,15,15000,0
12333.333333333334,0,0,1,36,4,9.0,3,4,4,2500,0
8695.652173913044,0,0,6,60,12,7.0,4,8,8,28000,1
4768.0,0,0,2,36,5,0.0,4,7,7,6000,1
17616.636363636364,0,1,1,36,7,11.0,7,10,10,9000,0
7315.789473684211,0,0,2,36,14,12.0,11,13,13,37000,1
4839.272727272727,0,1,1,36,8,5.0,4,6,6,6000,0
6176.470588235294,0,0,1,36,10,8.0,6,9,9,15000,1
3187.5,0,0,4,36,6,2.0,6,16,16,6000,0
2105.2631578947367,0,0,2,36,12,4.0,4,7,7,4800,0
4260.869565217391,0,0,2,36,16,7.0,11,12,12,32000,0
3714.285714285714,0,0,7,36,21,3.0,11,14,14,13500,0
5937.5,0,0,0,36,19,16.0,7,11,11,10500,0
3150.0,0,0,1,60,12,6.0,11,13,13,15000,0
2760.0,0,0,2,60,22,12.0,13,14,14,20000,0
666.5,0,0,3,36,14,4.0,13,14,14,3000,0
2533.3333333333335,0,1,0,36,39,15.0,14,15,15,18000,0
2391.304347826087,0,1,0,36,5,-1.0,4,5,5,1375,0
5000.0,0,0,1,36,8,6.0,7,9,8,5000,0
692.0666666666667,0,0,2,36,12,7.0,4,11,10,1000,0
3000.0,1,0,2,36,11,6.0,5,6,6,30000,0
12133.333333333334,0,0,0,36,5,-1.0,5,5,5,5000,0
4604.166666666667,0,1,1,60,14,11.0,7,10,10,18000,1
2935.483870967742,0,0,2,36,12,0.0,8,10,10,5000,0
2192.3076923076924,0,0,0,60,9,-1.0,7,9,9,12500,0
4500.0,0,0,2,36,3,12.0,3,6,6,5000,0
3538.4615384615386,0,0,6,36,16,7.0,7,14,14,28000,0
9375.0,0,1,0,36,7,-1.0,6,6,6,15250,0
6321.428571428572,0,0,9,36,5,1.0,4,7,7,29450,1
6833.333333333333,0,0,0,36,8,16.0,7,8,8,6800,0
2934.782608695652,0,0,7,36,26,4.0,13,15,15,4375,0
12173.916666666666,0,1,2,36,5,11.0,4,7,7,6000,1
1883.7837837837837,0,0,5,36,34,2.0,25,25,25,20000,0
3941.176470588235,0,0,1,36,16,1.0,10,10,10,15000,0
5333.333333333333,0,1,3,60,16,6.0,9,14,14,15000,0
2812.5,0,1,2,60,17,7.0,13,18,18,12000,0
3333.3333333333335,0,0,2,36,22,6.0,6,8,8,30550,0
1562.5,0,0,1,36,30,6.0,20,21,21,6000,0
2500.0,0,0,1,60,26,11.0,14,17,17,25000,0
3666.6666666666665,0,0,1,36,7,8.0,4,5,5,15000,0
2500.0,0,0,0,36,17,14.0,11,13,13,8000,0
3103.448275862069,0,0,2,36,23,6.0,10,12,12,21000,1
1913.0434782608695,0,0,0,36,17,17.0,11,14,14,14000,0
4666.666666666667,1,0,1,36,2,0.0,2,4,4,6000,0
2500.0,0,0,2,60,8,4.0,5,7,7,20000,0
4384.615384615385,0,0,1,36,12,5.0,12,13,13,10500,0
5789.473684210527,0,0,1,60,7,5.0,2,5,5,10000,0
2717.391304347826,0,0,1,60,19,0.0,14,20,20,30000,0
1875.0,0,0,0,60,32,13.0,24,25,25,12000,0
8333.333333333334,0,0,3,36,14,10.0,6,12,12,7500,0
8750.0,0,0,0,36,3,-1.0,3,4,4,11000,0
2758.6206896551726,0,0,0,36,20,-1.0,17,18,18,17000,0
3566.4285714285716,0,0,7,36,13,3.0,6,9,9,30000,0
7260.0,0,0,2,36,3,3.0,2,3,3,4800,0
5384.615384615385,0,0,0,60,19,14.0,3,4,4,15000,1
3750.0,0,0,0,60,8,-1.0,6,9,9,10000,0
5882.35294117647,0,0,2,36,10,5.0,5,7,7,18000,0
3870.967741935484,0,0,3,36,19,8.0,12,17,17,35000,1
2805.5555555555557,0,0,1,36,18,0.0,6,14,14,15000,0
1363.6363636363637,0,0,2,36,38,2.0,17,17,17,9600,0
1911.2424242424242,0,0,0,36,13,13.0,9,11,11,25000,0
2476.190476190476,0,0,0,36,15,20.0,8,10,10,8000,0
1428.5714285714287,0,0,1,36,32,6.0,22,25,25,24350,0
2133.3333333333335,0,0,0,36,14,-1.0,8,12,12,14000,0
3800.0,0,1,1,36,10,8.0,5,11,11,30000,0
1136.3636363636363,0,1,1,36,21,7.0,14,14,14,5000,0
4318.181818181818,1,0,3,36,10,6.0,9,11,11,8000,0
2511.904761904762,0,0,1,60,20,1.0,7,11,11,25800,1
2911.764705882353,0,0,2,60,11,8.0,8,10,10,10000,0
1562.5,0,0,2,36,14,12.0,5,6,6,8500,0
5042.424242424242,0,0,0,60,7,13.0,5,14,14,40000,0
1038.4615384615386,0,0,2,36,4,6.0,3,6,6,1800,0
5357.142857142857,0,0,1,60,11,9.0,9,11,11,20000,0
1600.0,0,0,4,36,13,2.0,4,7,7,7775,0
3000.0,0,0,5,36,11,7.0,8,12,12,9600,0
4342.857142857143,0,0,1,60,20,3.0,15,21,21,30000,0
1088.5263157894738,0,0,3,60,11,3.0,7,10,10,10000,0
8461.538461538461,0,1,1,36,6,10.0,6,8,8,20000,0
4727.272727272727,0,1,0,60,18,-1.0,13,15,15,37000,0
6124.9655172413795,0,0,1,60,12,6.0,8,13,13,15000,1
4945.384615384615,0,0,0,60,7,-1.0,7,12,12,10000,1
4307.692307692308,0,0,1,60,9,12.0,5,7,7,14000,0
3000.0,0,1,3,36,5,3.0,4,6,6,5000,0
1627.906976744186,0,0,1,36,31,10.0,18,22,22,4800,0
8000.0,0,0,0,60,10,15.0,10,12,12,35000,0
1076.923076923077,0,0,0,36,22,13.0,10,12,12,5000,0
7058.823529411765,0,0,3,60,8,4.0,4,8,8,20000,1
6500.0,0,1,0,36,3,-1.0,2,2,2,20000,0
11000.0,0,0,1,36,4,5.0,4,5,5,10000,0
4583.333333333333,0,0,2,60,4,1.0,3,8,8,22000,1
1351.3513513513512,0,0,0,60,22,18.0,8,10,10,10800,0
2741.935483870968,0,0,2,36,13,6.0,7,10,10,20000,0
1000.0,0,1,2,36,25,5.0,7,9,9,11000,0
4312.5,0,0,1,60,12,4.0,9,11,11,25000,0
15000.0,0,0,1,60,6,4.0,4,5,5,16000,1
1126.1333333333334,0,0,0,36,26,22.0,19,21,21,8000,0
3937.5,0,1,2,60,11,5.0,7,9,9,15000,0
3089.285714285714,0,1,0,36,24,23.0,11,11,11,7500,0
1911.764705882353,0,0,1,36,23,9.0,6,8,8,10000,0
1461.5384615384614,0,0,1,36,20,7.0,10,15,15,16000,0
1166.4104347826087,0,0,3,36,41,4.0,23,24,24,15000,0
1018.5185185185185,0,0,12,60,35,1.0,2,6,6,25000,0
2018.75,0,0,1,36,6,0.0,2,3,3,9000,0
5764.705882352941,0,1,1,36,13,10.0,3,4,4,10000,0
1896.551724137931,0,0,1,36,17,5.0,4,7,7,2000,0
2235.294117647059,0,0,0,36,14,13.0,11,11,11,18000,0
2666.6666666666665,0,0,0,36,9,-1.0,5,7,7,7000,0
2638.8888888888887,0,0,6,36,19,4.0,6,10,10,20000,0
1296.2962962962963,0,0,5,36,13,6.0,6,8,8,10000,0
6200.0,0,0,9,60,10,4.0,6,15,15,35000,1
5000.0,0,0,0,60,14,-1.0,6,9,9,28000,0
2173.913043478261,0,1,3,36,19,1.0,14,15,15,18000,0
6200.0,0,0,5,36,6,0.0,6,7,7,30000,0
2400.0,0,0,1,36,22,10.0,12,14,14,33600,0
1048.3870967741937,0,0,0,36,26,13.0,14,16,16,6500,0
5680.0,0,0,1,36,13,8.0,4,10,10,3000,0
3043.478260869565,0,0,0,36,14,16.0,7,12,12,28000,0
4160.0,0,0,4,36,11,7.0,8,17,17,35000,0
4600.0,0,0,3,60,13,2.0,4,5,5,24000,0
3481.25,0,0,1,36,12,10.0,7,11,11,5000,1
2923.8533333333335,0,0,2,36,6,5.0,6,19,19,14350,1
5260.25,0,1,1,36,15,7.0,13,17,17,4800,1
12500.0,0,0,2,36,4,5.0,3,5,5,10050,0
3654.553191489362,0,1,0,60,41,13.0,32,36,36,40000,1
13470.588235294117,0,0,8,36,4,0.0,2,6,6,10000,1
2555.5555555555557,0,1,2,36,10,11.0,7,15,15,12000,0
1562.5,0,1,2,60,17,0.0,10,14,14,10000,0
1022.7272727272727,0,1,1,36,31,5.0,18,23,23,4000,0
6000.0,1,0,3,60,12,2.0,9,19,19,30000,0
2871.1,0,1,2,36,8,11.0,6,7,7,15000,0
2550.0,0,1,3,36,18,8.0,13,14,14,9000,1
5190.476190476191,0,0,0,36,11,16.0,7,10,9,29975,0
4153.846153846154,0,0,1,60,7,0.0,4,6,6,20000,0
5705.882352941177,0,0,0,36,6,21.0,5,8,8,6000,1
12136.206896551725,0,0,2,36,20,6.0,13,15,15,40000,0
5294.117647058823,0,0,4,60,14,9.0,10,13,13,18000,0
16666.666666666668,0,0,0,36,3,-1.0,2,4,4,7000,0
1666.6666666666667,0,1,1,36,7,1.0,5,5,5,5000,0
3000.0,0,0,4,36,5,3.0,4,7,7,12000,0
2800.0,0,0,0,36,9,-1.0,6,10,10,14500,0
2032.258064516129,0,0,0,36,22,19.0,5,7,7,20000,0
15381.666666666666,0,1,5,36,6,0.0,6,6,6,15000,0
1607.142857142857,0,0,3,60,26,3.0,5,7,7,15000,0
554.0540540540541,0,1,2,36,66,1.0,27,28,28,10000,0
6900.0,0,1,1,36,9,2.0,5,9,9,35000,0
3294.1176470588234,0,0,3,60,12,0.0,8,10,10,40000,0
3571.4285714285716,0,1,0,36,6,-1.0,5,5,5,5000,0
3777.777777777778,0,1,0,36,9,-1.0,5,7,7,8000,0
1969.6969696969697,0,0,2,60,31,3.0,17,18,18,18000,0
2763.157894736842,0,1,1,36,4,0.0,3,14,14,13000,0
3076.923076923077,0,0,2,36,12,3.0,7,9,9,7000,0
3214.285714285714,0,1,0,60,13,-1.0,11,11,11,20000,0
2275.0,0,0,5,36,11,0.0,8,10,10,6000,0
2285.714285714286,0,1,0,36,18,-1.0,15,16,16,8000,0
19666.666666666668,0,0,0,60,4,-1.0,4,5,5,28000,1
3863.6363636363635,0,0,1,36,18,12.0,17,18,18,20000,0
4642.857142857143,0,0,3,36,7,5.0,5,8,8,12000,0
4111.111111111111,0,0,1,60,6,0.0,6,7,7,26400,0
2419.2820512820513,0,0,5,60,14,9.0,10,18,17,35000,1
3571.4285714285716,0,0,1,60,7,9.0,4,4,4,28000,0
5185.185185185185,0,0,4,60,13,1.0,10,13,13,24000,0
1274.6666666666667,0,1,0,60,8,-1.0,7,15,15,11500,0
2852.9166666666665,0,0,2,36,5,10.0,4,7,7,5000,0
4807.692307692308,0,0,0,60,17,-1.0,8,15,15,23175,0
5000.0,0,0,1,36,6,10.0,5,8,8,8000,0
2692.3076923076924,0,1,2,36,4,10.0,3,5,5,12250,0
2272.7272727272725,0,0,4,36,23,1.0,12,15,15,40000,0
4478.260869565217,0,0,0,60,17,18.0,7,9,9,24000,0
7270.761904761905,0,0,1,36,11,9.0,5,6,6,6000,1
8684.21052631579,0,0,5,60,15,3.0,11,18,18,34000,0
3666.6666666666665,0,0,2,36,7,7.0,6,9,9,4000,0
3673.076923076923,0,0,1,36,16,7.0,12,15,15,3000,0
5416.666666666667,0,0,0,36,12,-1.0,11,11,11,10000,1
1843.75,0,0,0,60,10,15.0,6,24,24,14000,0
3141.660714285714,0,0,4,36,29,1.0,14,21,21,20000,0
3436.6363636363635,0,0,2,36,20,3.0,16,21,21,16000,0
1226.4150943396226,0,1,1,60,25,0.0,8,14,14,29000,0
10000.0,0,0,0,60,3,-1.0,3,4,4,35000,0
3863.6363636363635,0,0,1,36,13,10.0,4,7,7,9600,0
7500.0,0,0,2,36,10,2.0,6,11,11,18000,0
3513.5135135135133,0,0,0,36,13,18.0,11,17,17,35000,0
5000.0,0,0,5,60,10,3.0,9,10,10,25000,0
3703.703703703704,0,0,1,60,12,3.0,5,7,7,17000,0
4105.263157894737,0,0,5,36,8,5.0,8,12,12,10000,0
5916.666666666667,0,0,3,36,9,10.0,8,14,14,10000,0
6190.476190476191,0,0,0,60,11,14.0,6,9,9,15000,1
3275.9756097560976,0,0,1,36,25,8.0,12,17,17,35000,0
4500.0,0,0,0,36,4,16.0,3,5,5,5000,0
5562.5,0,0,1,36,7,8.0,5,9,9,15000,0
1916.6666666666667,0,0,0,36,23,15.0,15,18,18,4000,0
5666.666666666667,0,0,4,36,10,1.0,2,5,5,20000,0
4334.615384615385,0,0,6,36,14,7.0,10,13,13,20000,0
9600.0,0,0,0,36,5,-1.0,3,5,5,10000,0
2743.9024390243903,0,0,0,36,35,13.0,23,24,24,30000,0
2363.6363636363635,0,0,0,36,7,-1.0,4,8,8,5000,0
4538.461538461538,0,1,5,60,15,1.0,6,12,12,10000,0
1642.857142857143,0,1,0,36,8,22.0,5,18,18,4200,0
1875.0,0,0,1,60,2,8.0,2,5,5,16025,0
2826.086956521739,0,1,1,36,6,6.0,5,8,8,10000,0
2586.206896551724,0,0,1,60,10,12.0,5,11,11,10000,0
1375.0,0,0,1,60,38,5.0,19,22,22,17000,0
3750.0,0,0,2,36,7,8.0,6,8,8,10000,0
5800.0,0,0,2,60,25,2.0,11,18,18,28800,1
4582.35294117647,0,0,2,36,8,0.0,3,8,8,30000,0
2615.3846153846152,0,1,0,36,13,-1.0,11,11,11,10000,0
1168.8311688311687,0,0,0,60,27,-1.0,5,41,41,16000,0
5000.0,0,0,11,36,6,0.0,3,6,6,10000,0
3724.137931034483,0,1,3,36,27,0.0,21,22,22,10000,0
3333.3333333333335,0,0,0,60,16,-1.0,10,13,13,35000,0
10386.266666666666,0,0,1,60,4,7.0,2,4,4,36000,1
5200.0,0,0,3,36,6,4.0,3,5,5,24000,0
2777.777777777778,0,0,4,36,11,10.0,9,13,13,12000,0
2722.222222222222,0,0,2,60,10,11.0,9,21,21,35000,0
4117.64705882353,0,0,2,36,11,7.0,8,9,9,8000,0
2272.7272727272725,0,0,1,36,11,11.0,7,11,11,4000,0
7142.857142857143,0,0,0,36,4,-1.0,4,6,6,3000,0
2500.0,0,1,0,36,3,-1.0,2,4,4,10000,0
7500.0,0,0,2,36,3,1.0,3,5,5,9600,0
4861.111111111111,0,0,2,36,23,6.0,7,10,10,6000,0
2809.5238095238096,0,0,6,36,19,3.0,13,15,15,16000,0
9545.454545454546,0,1,0,36,7,-1.0,6,8,8,10500,0
4184.210526315789,0,0,3,60,31,11.0,19,21,21,25000,0
3217.391304347826,0,0,1,60,16,4.0,5,6,6,21600,0
5375.0,0,1,1,36,4,10.0,3,4,4,4000,0
2828.125,0,0,8,60,14,1.0,10,13,13,15000,0
4333.333333333333,0,1,0,60,14,13.0,12,14,14,22600,0
7666.666666666667,0,0,7,36,10,0.0,9,12,12,15000,0
2240.0,0,1,0,36,16,13.0,11,15,15,5000,0
6315.789473684211,0,0,3,60,7,2.0,5,6,6,32000,0
2415.0943396226417,0,0,2,60,20,3.0,10,22,22,40000,0
10178.57142857143,0,0,4,36,20,6.0,10,13,13,36000,1
4230.7692307692305,0,0,2,36,5,2.0,3,5,5,8600,0
10454.545454545454,0,0,1,60,6,7.0,5,9,9,30000,0
1712.1627906976744,0,1,2,60,19,6.0,17,22,22,18200,0
1413.0434782608695,0,0,1,36,2,0.0,1,6,6,6500,0
1839.5454545454545,0,1,5,36,30,1.0,16,18,18,27000,0
4375.0,0,1,0,36,9,15.0,6,8,8,25000,0
5000.0,0,0,0,36,13,19.0,9,9,9,30000,0
3263.157894736842,0,1,0,36,7,13.0,5,10,10,24000,0
3666.6666666666665,0,0,5,60,16,2.0,7,10,10,20000,1
11363.636363636364,0,0,2,36,18,3.0,13,14,14,10000,0
3333.3333333333335,0,0,2,36,11,2.0,8,8,8,9000,0
5882.35294117647,0,0,3,36,9,8.0,7,11,11,32000,1
1846.1538461538462,0,1,1,60,11,8.0,7,9,9,20000,0
2470.5882352941176,0,0,0,36,13,13.0,5,7,7,9500,0
1894.7368421052631,0,0,1,36,19,2.0,10,18,18,25000,0
3726.923076923077,0,0,0,36,10,20.0,8,11,11,8000,0
8600.0,0,0,3,60,12,4.0,9,14,14,40000,1
2000.0,0,0,2,36,11,6.0,4,7,7,8400,0
1948.9795918367347,0,0,3,36,48,0.0,38,39,39,10000,0
4444.444444444444,0,0,3,36,6,1.0,5,7,7,25000,0
4333.333333333333,0,0,0,36,5,22.0,3,5,5,4000,0
4347.826086956522,0,0,8,36,19,1.0,14,15,15,10000,0
2950.0,0,0,6,36,11,0.0,9,11,11,12000,0
2380.9523809523807,0,0,6,60,6,2.0,2,7,7,28000,0
2750.0,0,1,1,36,16,2.0,13,15,15,8000,0
8076.923076923077,0,0,5,36,10,3.0,10,12,12,30000,1
1918.918918918919,0,0,1,36,21,4.0,17,21,21,6400,0
7500.0,0,0,0,60,7,-1.0,2,3,3,30000,0
4705.882352941177,0,0,1,60,25,10.0,10,12,12,20000,1
2842.1052631578946,0,0,1,36,27,10.0,15,17,17,10000,0
4615.384615384615,0,0,4,60,10,5.0,9,11,11,20000,0
5161.290322580645,0,0,3,36,34,3.0,14,23,23,20000,1
11363.636363636364,0,0,0,36,12,22.0,7,11,10,38400,0
2814.814814814815,0,0,0,36,16,-1.0,11,15,15,16000,0
6500.0,0,1,1,36,15,5.0,10,12,12,5000,0
4375.0,0,0,2,36,11,2.0,5,6,6,15000,0
5000.0,0,0,3,36,11,5.0,10,13,13,4500,0
4720.0,1,0,2,60,17,3.0,7,10,10,16000,0
8500.0,0,0,3,36,6,2.0,4,6,6,35000,1
6666.666666666667,0,0,1,36,3,7.0,3,3,3,5475,0
5000.0,0,1,10,36,5,0.0,1,2,2,6000,0
1093.75,0,1,0,36,23,-1.0,11,13,13,14400,0
7111.111111111111,0,0,1,36,14,10.0,6,8,8,20000,0
2115.3846153846152,0,0,2,36,16,10.0,11,15,15,10000,0
2142.8571428571427,0,0,0,36,21,-1.0,9,10,10,10000,0
1571.4285714285713,0,1,0,36,4,-1.0,3,4,4,10000,0
4166.666666666667,0,0,1,36,4,5.0,2,4,4,12000,0
2812.5,0,1,3,36,11,12.0,8,10,10,10000,0
1116.2790697674418,0,0,1,36,19,2.0,11,20,20,10000,0
3500.0,0,0,1,36,7,7.0,7,10,10,7200,0
2571.4285714285716,0,0,2,36,20,6.0,3,9,9,9200,0
39285.71428571428,0,0,13,36,17,0.0,10,13,13,40000,1
3076.923076923077,0,0,1,36,11,11.0,8,9,9,15000,0
2566.6666666666665,0,0,0,36,10,14.0,8,10,10,18000,0
1315.7894736842106,1,0,1,36,30,8.0,20,38,38,3800,0
6944.444444444444,0,0,6,36,4,2.0,2,6,6,35000,1
1882.3529411764705,0,0,1,36,9,10.0,8,11,11,3725,0
5125.0,0,0,1,36,9,12.0,3,4,4,10000,0
4333.333333333333,0,1,2,60,11,2.0,6,7,7,30000,0
3724.137931034483,0,1,1,60,10,9.0,6,10,10,19100,1
3213.3333333333335,0,0,1,36,8,3.0,2,4,4,16000,0
806.4516129032259,0,1,4,36,42,5.0,34,35,35,5000,0
5469.866666666667,0,0,0,36,10,-1.0,4,6,6,35000,0
3636.3636363636365,0,1,5,36,6,4.0,5,10,10,6000,0
1714.2857142857142,0,0,2,36,25,11.0,20,24,24,15000,0
3052.6315789473683,0,0,1,60,14,6.0,10,11,11,18000,0
2500.0,0,0,0,36,7,-1.0,5,6,6,10000,0
13888.888888888889,0,0,0,60,4,-1.0,3,7,7,40000,0
6000.0,0,0,0,36,5,-1.0,5,5,5,3200,0
1842.1052631578948,0,0,1,36,14,2.0,11,12,12,19200,0
2305.5555555555557,0,1,1,36,32,6.0,13,15,15,12800,0
3333.3333333333335,0,1,0,36,8,-1.0,6,7,7,10200,0
5531.25,0,1,1,60,9,3.0,6,9,9,26450,0
3809.5238095238096,0,1,1,36,18,8.0,14,14,14,9000,0
2894.7368421052633,0,0,0,36,11,13.0,6,7,7,30000,0
3571.4285714285716,0,0,0,36,8,22.0,7,9,9,15000,0
7142.857142857143,0,1,1,36,8,12.0,7,9,9,20500,1
4000.0,0,1,0,60,11,-1.0,8,10,10,18000,0
1316.5714285714287,0,0,3,60,12,3.0,10,13,13,20000,0
4240.0,0,0,2,36,17,2.0,7,10,10,30000,1
3125.0,0,1,0,36,3,-1.0,3,9,9,5000,0
1576.923076923077,0,0,2,36,15,5.0,6,15,15,3600,0
14516.129032258064,0,0,6,36,9,7.0,7,16,16,40000,0
13750.0,0,1,4,36,16,1.0,8,18,18,24000,0
4593.75,0,0,21,36,8,3.0,3,5,5,4000,1
4611.111111111111,0,0,1,60,9,11.0,7,9,9,10000,0
2533.3333333333335,0,0,0,36,10,20.0,9,10,10,11000,0
5933.333333333333,0,0,3,36,8,6.0,6,9,9,20000,0
2944.4444444444443,0,0,1,60,22,12.0,11,14,14,40000,0
3333.3333333333335,0,0,0,36,7,-1.0,4,5,5,13500,0
2558.139534883721,0,0,2,36,31,2.0,13,16,16,24000,0
8974.8,0,0,1,36,7,8.0,6,8,8,30000,0
15000.0,0,0,0,36,3,13.0,3,3,3,6000,0
15539.636363636364,0,0,2,36,7,9.0,6,9,9,40000,1
4250.0,0,0,4,36,3,2.0,3,8,8,12000,0
2965.5172413793102,0,0,3,36,22,1.0,11,15,15,4000,0
9875.0,0,0,0,36,12,-1.0,6,7,7,18000,1
2769.230769230769,0,1,3,36,13,4.0,13,15,15,9600,0
1500.0,0,0,5,60,14,9.0,11,14,14,30000,0
4923.076923076923,0,1,3,36,7,6.0,6,8,8,20000,1
2635.135135135135,0,1,0,36,18,15.0,11,24,24,17575,0
3555.5555555555557,0,0,3,36,6,0.0,4,6,6,2600,0
2677.4193548387098,0,0,3,36,19,1.0,12,16,16,3500,0
5000.0,0,0,0,36,17,13.0,14,16,16,25000,0
1526.3157894736842,0,0,1,36,30,5.0,10,10,10,15000,0
25000.0,0,0,6,36,3,1.0,3,5,5,13175,1
5071.428571428572,0,1,2,60,3,2.0,2,7,7,20000,0
6466.666666666667,0,1,5,36,11,3.0,10,13,13,8550,0
6213.909090909091,0,0,2,36,7,9.0,6,8,8,30750,0
2613.9425,0,1,0,36,13,15.0,5,7,7,21200,0
4407.407407407408,0,1,4,60,17,0.0,11,16,16,30000,1
1714.2857142857142,0,0,3,36,23,7.0,18,23,23,15000,0
6018.867924528302,0,0,3,60,28,6.0,17,28,28,25975,0
